ID,Age,Gender,trial_id,condition,file_left,file_right,gapOf,decision_choice,correct_answer,signal_detection,confidence_rating,decision_time,rt,trial_type,trial_index,time_elapsed,internal_node_id
2222,,,45,0_vs_plus30,6_minus_0.mp4,7_plus_30.mp4,1,Same,different,Miss,80.91,4579,7362,html-keyboard-response,89,471606,0.0-89.0
2222,,,46,plus30_vs_0,10_plus_30.mp4,6_minus_0.mp4,4,Same,different,Miss,86.32,7544,12843,html-keyboard-response,91,484954,0.0-91.0
2222,,,47,minus30_vs_plus30,1_minus_30.mp4,1_plus_30.mp4,0,Same,same,CR,100,2979,5996,html-keyboard-response,93,491456,0.0-93.0
2222,,,48,0_vs_minus30,2_minus_0.mp4,2_minus_30.mp4,0,Same,same,CR,100,2941,5293,html-keyboard-response,95,497255,0.0-95.0
2222,,,49,plus30_vs_minus30,1_plus_30.mp4,11_minus_30.mp4,10,Different,different,Hit,100,3276,6111,html-keyboard-response,97,503871,0.0-97.0
2222,,,50,0_vs_plus30,8_minus_0.mp4,6_plus_30.mp4,2,Different,different,Hit,100,3426,6809,html-keyboard-response,99,511185,0.0-99.0
2222,,,51,minus30_vs_0,2_minus_30.mp4,9_minus_0.mp4,7,Different,different,Hit,100,3628,5813,html-keyboard-response,101,517502,0.0-101.0
2222,,,52,minus30_vs_plus30,11_minus_30.mp4,1_plus_30.mp4,10,Different,different,Hit,100,4536,6346,html-keyboard-response,103,524354,0.0-103.0
2222,,,53,minus30_vs_0,4_minus_30.mp4,4_minus_0.mp4,0,Same,same,CR,100,5525,7526,html-keyboard-response,105,532384,0.0-105.0
2222,,,54,minus30_vs_0,7_minus_30.mp4,7_minus_0.mp4,0,Same,same,CR,59.29,7261,12178,html-keyboard-response,107,545067,0.0-107.0
2222,,,55,minus30_vs_0,4_minus_30.mp4,5_minus_0.mp4,1,Same,different,Miss,100,3509,5511,html-keyboard-response,109,551083,0.0-109.0
2222,,,56,minus30_vs_0,11_minus_30.mp4,2_minus_0.mp4,9,Different,different,Hit,100,3444,7094,html-keyboard-response,111,558682,0.0-111.0
2222,,,57,plus30_vs_minus30,12_plus_30.mp4,12_minus_30.mp4,0,Same,same,CR,100,3230,5131,html-keyboard-response,113,564318,0.0-113.0
2222,,,58,plus30_vs_minus30,7_plus_30.mp4,6_minus_30.mp4,1,Same,different,Miss,57.43,4350,8541,html-keyboard-response,115,573364,0.0-115.0
2222,,,59,plus30_vs_minus30,3_plus_30.mp4,3_minus_30.mp4,0,Same,same,CR,58.28,3078,5509,html-keyboard-response,117,579378,0.0-117.0
2222,,,60,0_vs_minus30,12_minus_0.mp4,2_minus_30.mp4,10,Different,different,Hit,100,3744,6464,html-keyboard-response,119,586348,0.0-119.0
2222,,,61,plus30_vs_0,8_plus_30.mp4,8_minus_0.mp4,0,Same,same,CR,57.26,5575,8842,html-keyboard-response,121,595696,0.0-121.0
2222,,,62,plus30_vs_minus30,4_plus_30.mp4,4_minus_30.mp4,0,Same,same,CR,100,4027,7493,html-keyboard-response,123,603694,0.0-123.0
2222,,,63,0_vs_plus30,12_minus_0.mp4,12_plus_30.mp4,0,Same,same,CR,100,2862,4846,html-keyboard-response,125,609046,0.0-125.0
2222,,,64,0_vs_plus30,5_minus_0.mp4,8_plus_30.mp4,3,Different,different,Hit,65.71,7761,11592,html-keyboard-response,127,621142,0.0-127.0
2222,,,65,plus30_vs_0,10_plus_30.mp4,10_minus_0.mp4,0,Same,same,CR,100,4764,6679,html-keyboard-response,129,628326,0.0-129.0
2222,,,66,plus30_vs_minus30,12_plus_30.mp4,4_minus_30.mp4,8,Different,different,Hit,100,3996,5913,html-keyboard-response,131,634742,0.0-131.0
2222,,,67,minus30_vs_plus30,6_minus_30.mp4,6_plus_30.mp4,0,Same,same,CR,100,8811,12144,html-keyboard-response,133,647391,0.0-133.0
2222,,,68,0_vs_plus30,10_minus_0.mp4,2_plus_30.mp4,8,Different,different,Hit,100,5128,7161,html-keyboard-response,135,655057,0.0-135.0
2222,,,69,plus30_vs_0,11_plus_30.mp4,11_minus_0.mp4,0,Same,same,CR,100,3976,7543,html-keyboard-response,137,663105,0.0-137.0
2222,,,70,0_vs_plus30,7_minus_0.mp4,5_plus_30.mp4,2,Different,different,Hit,73.14,6379,10943,html-keyboard-response,139,674554,0.0-139.0
2222,,,71,0_vs_plus30,3_minus_0.mp4,3_plus_30.mp4,0,Same,same,CR,100,3095,6686,html-keyboard-response,141,681746,0.0-141.0
2222,,,72,0_vs_minus30,6_minus_0.mp4,10_minus_30.mp4,4,Same,different,Miss,100,5106,7209,html-keyboard-response,144,749465,0.0-144.0
2222,,,73,minus30_vs_0,6_minus_30.mp4,6_minus_0.mp4,0,Same,same,CR,79.56,4835,8829,html-keyboard-response,146,758799,0.0-146.0
2222,,,74,plus30_vs_minus30,5_plus_30.mp4,5_minus_30.mp4,0,Same,same,CR,75.34,4595,8958,html-keyboard-response,148,768261,0.0-148.0
2222,,,75,0_vs_minus30,9_minus_0.mp4,6_minus_30.mp4,3,Same,different,Miss,65.2,10268,14081,html-keyboard-response,150,782846,0.0-150.0
2222,,,76,plus30_vs_minus30,6_plus_30.mp4,11_minus_30.mp4,5,Different,different,Hit,70.44,7176,11010,html-keyboard-response,152,794362,0.0-152.0
2222,,,77,0_vs_minus30,1_minus_0.mp4,1_minus_30.mp4,0,Same,same,CR,79.39,4869,8327,html-keyboard-response,154,803195,0.0-154.0
2222,,,78,0_vs_minus30,3_minus_0.mp4,3_minus_30.mp4,0,Same,same,CR,100,3709,6062,html-keyboard-response,156,809762,0.0-156.0
2222,,,79,minus30_vs_0,9_minus_30.mp4,3_minus_0.mp4,6,Different,different,Hit,100,3426,5609,html-keyboard-response,158,815877,0.0-158.0
2222,,,80,plus30_vs_0,12_plus_30.mp4,12_minus_0.mp4,0,Same,same,CR,100,3842,5642,html-keyboard-response,160,822025,0.0-160.0
2222,,,81,plus30_vs_0,1_plus_30.mp4,5_minus_0.mp4,4,Same,different,Miss,100,3863,5780,html-keyboard-response,162,828311,0.0-162.0
2222,,,82,0_vs_minus30,12_minus_0.mp4,12_minus_30.mp4,0,Same,same,CR,100,3401,5226,html-keyboard-response,164,834042,0.0-164.0
2222,,,83,0_vs_plus30,5_minus_0.mp4,5_plus_30.mp4,0,Same,same,CR,100,5244,6963,html-keyboard-response,166,841510,0.0-166.0
2222,,,84,minus30_vs_plus30,10_minus_30.mp4,10_plus_30.mp4,0,Same,same,CR,100,3875,5713,html-keyboard-response,168,847728,0.0-168.0
2222,,,85,0_vs_minus30,1_minus_0.mp4,8_minus_30.mp4,7,Different,different,Hit,100,4193,8640,html-keyboard-response,170,856874,0.0-170.0
2222,,,86,minus30_vs_plus30,8_minus_30.mp4,8_plus_30.mp4,0,Same,same,CR,78.04,5092,7475,html-keyboard-response,172,864855,0.0-172.0
2222,,,87,0_vs_plus30,2_minus_0.mp4,7_plus_30.mp4,5,Different,different,Hit,63.01,6243,8511,html-keyboard-response,174,873871,0.0-174.0
2222,,,88,minus30_vs_plus30,3_minus_30.mp4,12_plus_30.mp4,0,Different,same,FA,100,3443,6044,html-keyboard-response,176,880421,0.0-176.0
2222,,,89,0_vs_minus30,10_minus_0.mp4,11_minus_30.mp4,1,Same,different,Miss,100,4060,6643,html-keyboard-response,178,887570,0.0-178.0
2222,,,90,plus30_vs_minus30,2_plus_30.mp4,2_minus_30.mp4,0,Same,same,CR,100,3228,6478,html-keyboard-response,180,894554,0.0-180.0
2222,,,91,minus30_vs_plus30,2_minus_30.mp4,11_plus_30.mp4,9,Different,different,Hit,100,3460,6264,html-keyboard-response,182,901323,0.0-182.0
2222,,,92,minus30_vs_0,12_minus_30.mp4,12_minus_0.mp4,0,Same,same,CR,100,3805,5840,html-keyboard-response,184,907669,0.0-184.0
2222,,,93,minus30_vs_plus30,10_minus_30.mp4,3_plus_30.mp4,7,Different,different,Hit,100,3009,8010,html-keyboard-response,186,916185,0.0-186.0
2222,,,94,plus30_vs_minus30,8_plus_30.mp4,8_minus_30.mp4,0,Same,same,CR,68.75,10542,12494,html-keyboard-response,188,929184,0.0-188.0
2222,,,95,plus30_vs_0,12_plus_30.mp4,1_minus_0.mp4,11,Different,different,Hit,100,2711,5293,html-keyboard-response,190,934982,0.0-190.0
2222,,,96,plus30_vs_0,5_plus_30.mp4,5_minus_0.mp4,0,Same,same,CR,100,2812,4579,html-keyboard-response,192,940066,0.0-192.0
2222,,,97,0_vs_plus30,11_minus_0.mp4,1_plus_30.mp4,10,Different,different,Hit,100,3415,5197,html-keyboard-response,194,945769,0.0-194.0
2222,,,98,minus30_vs_0,3_minus_30.mp4,3_minus_0.mp4,0,Same,same,CR,100,3682,7547,html-keyboard-response,196,953822,0.0-196.0
2222,,,99,minus30_vs_plus30,7_minus_30.mp4,8_plus_30.mp4,1,Same,different,Miss,63.01,5389,8353,html-keyboard-response,198,962681,0.0-198.0
2222,,,100,minus30_vs_0,9_minus_30.mp4,9_minus_0.mp4,0,Same,same,CR,52.87,5585,8966,html-keyboard-response,200,972152,0.0-200.0
2222,,,101,minus30_vs_plus30,2_minus_30.mp4,4_plus_30.mp4,2,Same,different,Miss,77.87,3138,5706,html-keyboard-response,202,978364,0.0-202.0
2222,,,102,0_vs_plus30,1_minus_0.mp4,1_plus_30.mp4,0,Same,same,CR,100,4360,7980,html-keyboard-response,204,986848,0.0-204.0
2222,,,103,plus30_vs_minus30,1_plus_30.mp4,10_minus_30.mp4,9,Different,different,Hit,100,4457,7597,html-keyboard-response,206,994952,0.0-206.0
2222,,,104,0_vs_minus30,11_minus_0.mp4,11_minus_30.mp4,0,Same,same,CR,100,3269,6453,html-keyboard-response,208,1001910,0.0-208.0
2222,,,105,plus30_vs_0,1_plus_30.mp4,12_minus_0.mp4,11,Different,different,Hit,100,4859,11079,html-keyboard-response,210,1013494,0.0-210.0
2222,,,106,minus30_vs_0,1_minus_30.mp4,1_minus_0.mp4,0,Same,same,CR,100,3758,5943,html-keyboard-response,212,1019943,0.0-212.0
2222,,,107,plus30_vs_0,3_plus_30.mp4,10_minus_0.mp4,7,Different,different,Hit,100,4226,7277,html-keyboard-response,214,1027726,0.0-214.0
2222,,,108,plus30_vs_0,6_plus_30.mp4,6_minus_0.mp4,0,Same,same,CR,100,6063,8311,html-keyboard-response,216,1036543,0.0-216.0
2222,,,109,minus30_vs_0,4_minus_30.mp4,8_minus_0.mp4,0,Different,same,FA,100,3760,5958,html-keyboard-response,218,1043007,0.0-218.0
2222,,,110,0_vs_minus30,10_minus_0.mp4,10_minus_30.mp4,0,Same,same,CR,76.35,3894,9878,html-keyboard-response,220,1053391,0.0-220.0
2222,,,111,0_vs_plus30,2_minus_0.mp4,8_plus_30.mp4,6,Different,different,Hit,81.93,4791,6625,html-keyboard-response,222,1060522,0.0-222.0
2222,,,112,0_vs_plus30,11_minus_0.mp4,11_plus_30.mp4,0,Same,same,CR,100,3027,4811,html-keyboard-response,224,1065839,0.0-224.0
2222,,,113,minus30_vs_0,5_minus_30.mp4,7_minus_0.mp4,2,Different,different,Hit,57.43,7511,10776,html-keyboard-response,226,1077121,0.0-226.0
2222,,,114,plus30_vs_minus30,8_plus_30.mp4,2_minus_30.mp4,6,Same,different,Miss,53.38,4494,9392,html-keyboard-response,228,1087019,0.0-228.0
2222,,,115,plus30_vs_0,2_plus_30.mp4,2_minus_0.mp4,0,Same,same,CR,100,3028,5329,html-keyboard-response,230,1092853,0.0-230.0
2222,,,116,minus30_vs_0,3_minus_30.mp4,6_minus_0.mp4,3,Different,different,Hit,66.89,3787,5878,html-keyboard-response,232,1099236,0.0-232.0
2222,,,117,plus30_vs_0,1_plus_30.mp4,1_minus_0.mp4,0,Same,same,CR,100,3543,5375,html-keyboard-response,234,1105117,0.0-234.0
2222,,,118,plus30_vs_minus30,6_plus_30.mp4,9_minus_30.mp4,3,Different,different,Hit,100,4229,6401,html-keyboard-response,236,1112024,0.0-236.0
2222,,,119,plus30_vs_0,10_plus_30.mp4,10_minus_0.mp4,0,Same,same,CR,100,2918,7219,html-keyboard-response,238,1119751,0.0-238.0
2222,,,120,plus30_vs_0,3_plus_30.mp4,12_minus_0.mp4,9,Different,different,Hit,100,3060,6374,html-keyboard-response,240,1126631,0.0-240.0
2222,,,121,plus30_vs_minus30,4_plus_30.mp4,9_minus_30.mp4,5,Same,different,Miss,52.87,2781,7228,html-keyboard-response,242,1134366,0.0-242.0
2222,,,122,0_vs_plus30,9_minus_0.mp4,9_plus_30.mp4,0,Different,same,FA,100,3576,7225,html-keyboard-response,244,1142096,0.0-244.0
2222,,,123,0_vs_minus30,12_minus_0.mp4,3_minus_30.mp4,9,Different,different,Hit,100,3978,11717,html-keyboard-response,246,1154320,0.0-246.0
2222,,,124,0_vs_minus30,2_minus_0.mp4,2_minus_30.mp4,0,Same,same,CR,100,2885,4836,html-keyboard-response,248,1159662,0.0-248.0
2222,,,125,plus30_vs_minus30,11_plus_30.mp4,4_minus_30.mp4,7,Different,different,Hit,100,3576,5974,html-keyboard-response,250,1166143,0.0-250.0
2222,,,126,plus30_vs_0,3_plus_30.mp4,9_minus_0.mp4,6,Different,different,Hit,100,3048,5596,html-keyboard-response,252,1172245,0.0-252.0
2222,,,127,minus30_vs_plus30,7_minus_30.mp4,7_plus_30.mp4,0,Same,same,CR,100,5395,11344,html-keyboard-response,254,1184094,0.0-254.0
2222,,,128,minus30_vs_0,7_minus_30.mp4,12_minus_0.mp4,5,Different,different,Hit,81.08,7427,14760,html-keyboard-response,256,1199360,0.0-256.0
2222,,,129,0_vs_minus30,9_minus_0.mp4,9_minus_30.mp4,0,Same,same,CR,100,5126,7243,html-keyboard-response,258,1207109,0.0-258.0
2222,,,130,0_vs_minus30,4_minus_0.mp4,6_minus_30.mp4,2,Same,different,Miss,85.3,14294,22008,html-keyboard-response,260,1229623,0.0-260.0
2222,,,131,0_vs_plus30,1_minus_0.mp4,9_plus_30.mp4,8,Different,different,Hit,100,14727,18878,html-keyboard-response,262,1249008,0.0-262.0
2222,,,132,plus30_vs_minus30,11_plus_30.mp4,11_minus_30.mp4,0,Same,same,CR,100,8387,11341,html-keyboard-response,264,1260857,0.0-264.0
2222,,,133,minus30_vs_0,6_minus_30.mp4,12_minus_0.mp4,6,Different,different,Hit,100,5156,12324,html-keyboard-response,266,1273687,0.0-266.0
2222,,,134,minus30_vs_0,8_minus_30.mp4,8_minus_0.mp4,0,Same,same,CR,100,2898,7642,html-keyboard-response,268,1281836,0.0-268.0
2222,,,135,plus30_vs_0,3_plus_30.mp4,11_minus_0.mp4,8,Different,different,Hit,100,5494,9243,html-keyboard-response,270,1291584,0.0-270.0
2222,,,136,0_vs_minus30,5_minus_0.mp4,5_minus_30.mp4,0,Same,same,CR,100,6576,9626,html-keyboard-response,272,1301717,0.0-272.0
2222,,,137,minus30_vs_0,3_minus_30.mp4,8_minus_0.mp4,5,Different,different,Hit,100,9212,12328,html-keyboard-response,274,1314550,0.0-274.0
2222,,,138,0_vs_minus30,4_minus_0.mp4,4_minus_30.mp4,0,Same,same,CR,100,8881,12758,html-keyboard-response,276,1327814,0.0-276.0
2222,,,139,minus30_vs_0,7_minus_30.mp4,10_minus_0.mp4,3,Different,different,Hit,100,2977,6476,html-keyboard-response,278,1334797,0.0-278.0
2222,,,140,plus30_vs_minus30,1_plus_30.mp4,1_minus_30.mp4,0,Same,same,CR,100,8044,10712,html-keyboard-response,280,1346014,0.0-280.0
2222,,,141,minus30_vs_0,2_minus_30.mp4,12_minus_0.mp4,10,Different,different,Hit,100,3336,5210,html-keyboard-response,282,1351729,0.0-282.0
2222,,,142,0_vs_plus30,6_minus_0.mp4,6_plus_30.mp4,0,Same,same,CR,100,3077,5282,html-keyboard-response,284,1357517,0.0-284.0
