ID,Age,Gender,trial_id,condition,file_left,file_right,gapOf,decision_choice,correct_answer,signal_detection,confidence_rating,decision_time,rt,trial_type,trial_index,time_elapsed,internal_node_id
23,,,22,0_vs_minus30,4_minus_0.mp4,4_minus_30.mp4,0,Same,same,CR,93.07,3873,6034,html-keyboard-response,43,259638,0.0-43.0
23,,,23,0_vs_plus30,7_minus_0.mp4,7_plus_30.mp4,0,Same,same,CR,9.73,8591,11022,html-keyboard-response,45,271169,0.0-45.0
23,,,24,0_vs_minus30,12_minus_0.mp4,1_minus_30.mp4,11,Different,different,Hit,24,3643,8135,html-keyboard-response,47,279808,0.0-47.0
23,,,25,0_vs_minus30,12_minus_0.mp4,11_minus_30.mp4,1,Different,different,Hit,24.8,3446,6004,html-keyboard-response,49,286319,0.0-49.0
23,,,26,minus30_vs_0,5_minus_30.mp4,5_minus_0.mp4,0,Same,same,CR,85.87,4457,7174,html-keyboard-response,51,293996,0.0-51.0
23,,,27,minus30_vs_plus30,4_minus_30.mp4,8_plus_30.mp4,4,Same,different,Miss,22.53,6353,8493,html-keyboard-response,53,302993,0.0-53.0
23,,,28,plus30_vs_0,7_plus_30.mp4,7_minus_0.mp4,0,Same,same,CR,20,7487,9694,html-keyboard-response,55,313194,0.0-55.0
23,,,29,plus30_vs_minus30,11_plus_30.mp4,11_minus_30.mp4,0,Same,same,CR,56.13,4721,9547,html-keyboard-response,57,323253,0.0-57.0
23,,,30,0_vs_plus30,10_minus_0.mp4,1_plus_30.mp4,10,Different,different,Hit,75.73,4683,6959,html-keyboard-response,59,330715,0.0-59.0
23,,,31,0_vs_minus30,8_minus_0.mp4,8_minus_30.mp4,0,Different,same,FA,25.2,11323,15813,html-keyboard-response,61,347031,0.0-61.0
23,,,32,plus30_vs_0,2_plus_30.mp4,3_minus_0.mp4,1,Same,different,Miss,61.07,6385,9070,html-keyboard-response,63,356604,0.0-63.0
23,,,33,plus30_vs_minus30,10_plus_30.mp4,4_minus_30.mp4,6,Same,different,Miss,81.2,3739,6418,html-keyboard-response,65,363528,0.0-65.0
23,,,34,0_vs_plus30,9_minus_0.mp4,2_plus_30.mp4,7,Same,different,Miss,91.07,3709,5778,html-keyboard-response,67,369826,0.0-67.0
23,,,35,minus30_vs_0,2_minus_30.mp4,10_minus_0.mp4,8,Same,different,Miss,88.13,4775,6647,html-keyboard-response,69,376975,0.0-69.0
23,,,36,minus30_vs_plus30,12_minus_30.mp4,1_plus_30.mp4,10,Different,different,Hit,84.4,2933,5555,html-keyboard-response,71,383039,0.0-71.0
23,,,37,minus30_vs_plus30,3_minus_30.mp4,3_plus_30.mp4,0,Same,same,CR,86.67,2568,4648,html-keyboard-response,73,388194,0.0-73.0
23,,,38,minus30_vs_plus30,1_minus_30.mp4,12_plus_30.mp4,11,Different,different,Hit,85.33,3733,5823,html-keyboard-response,75,394520,0.0-75.0
23,,,39,minus30_vs_0,11_minus_30.mp4,11_minus_0.mp4,0,Same,same,CR,91.07,7114,9541,html-keyboard-response,77,404569,0.0-77.0
23,,,40,0_vs_plus30,1_minus_0.mp4,7_plus_30.mp4,6,Different,different,Hit,23.33,9608,11824,html-keyboard-response,79,416897,0.0-79.0
23,,,41,minus30_vs_0,2_minus_30.mp4,2_minus_0.mp4,0,Same,same,CR,92.67,2686,7146,html-keyboard-response,81,424550,0.0-81.0
23,,,42,plus30_vs_minus30,10_plus_30.mp4,12_minus_30.mp4,2,Same,different,Miss,67.87,6004,10532,html-keyboard-response,83,435592,0.0-83.0
23,,,43,minus30_vs_plus30,8_minus_30.mp4,5_plus_30.mp4,3,Same,different,Miss,40.53,6145,10241,html-keyboard-response,85,446344,0.0-85.0
23,,,44,plus30_vs_minus30,10_plus_30.mp4,10_minus_30.mp4,0,Same,same,CR,84.93,3910,6252,html-keyboard-response,87,453104,0.0-87.0
23,,,45,0_vs_plus30,6_minus_0.mp4,7_plus_30.mp4,1,Same,different,Miss,74.8,4682,8040,html-keyboard-response,89,461648,0.0-89.0
23,,,46,plus30_vs_0,10_plus_30.mp4,6_minus_0.mp4,4,Different,different,Hit,26.13,5282,10586,html-keyboard-response,91,472741,0.0-91.0
23,,,47,minus30_vs_plus30,1_minus_30.mp4,1_plus_30.mp4,0,Same,same,CR,84.8,3834,6633,html-keyboard-response,93,479879,0.0-93.0
23,,,48,0_vs_minus30,2_minus_0.mp4,2_minus_30.mp4,0,Same,same,CR,87.87,3259,5722,html-keyboard-response,95,486105,0.0-95.0
23,,,49,plus30_vs_minus30,1_plus_30.mp4,11_minus_30.mp4,10,Different,different,Hit,19.47,4011,6515,html-keyboard-response,97,493127,0.0-97.0
23,,,50,0_vs_plus30,8_minus_0.mp4,6_plus_30.mp4,2,Same,different,Miss,88.67,3563,6000,html-keyboard-response,99,499632,0.0-99.0
23,,,51,minus30_vs_0,2_minus_30.mp4,9_minus_0.mp4,7,Same,different,Miss,86.67,2847,6120,html-keyboard-response,101,506256,0.0-101.0
23,,,52,minus30_vs_plus30,11_minus_30.mp4,1_plus_30.mp4,10,Different,different,Hit,92.4,3077,6453,html-keyboard-response,103,513222,0.0-103.0
23,,,53,minus30_vs_0,4_minus_30.mp4,4_minus_0.mp4,0,Same,same,CR,94.13,3487,6962,html-keyboard-response,105,520689,0.0-105.0
23,,,54,minus30_vs_0,7_minus_30.mp4,7_minus_0.mp4,0,Same,same,CR,90.67,4077,6329,html-keyboard-response,107,527523,0.0-107.0
23,,,55,minus30_vs_0,4_minus_30.mp4,5_minus_0.mp4,1,Same,different,Miss,91.33,2568,5143,html-keyboard-response,109,533176,0.0-109.0
23,,,56,minus30_vs_0,11_minus_30.mp4,2_minus_0.mp4,9,Different,different,Hit,82.4,2513,5970,html-keyboard-response,111,539654,0.0-111.0
23,,,57,plus30_vs_minus30,12_plus_30.mp4,12_minus_30.mp4,0,Different,same,FA,9.47,7576,10273,html-keyboard-response,113,550433,0.0-113.0
23,,,58,plus30_vs_minus30,7_plus_30.mp4,6_minus_30.mp4,1,Same,different,Miss,16,5151,7604,html-keyboard-response,115,558541,0.0-115.0
23,,,59,plus30_vs_minus30,3_plus_30.mp4,3_minus_30.mp4,0,Same,same,CR,83.33,3814,6047,html-keyboard-response,117,565090,0.0-117.0
23,,,60,0_vs_minus30,12_minus_0.mp4,2_minus_30.mp4,10,Different,different,Hit,92.53,3539,6075,html-keyboard-response,119,571676,0.0-119.0
23,,,61,plus30_vs_0,8_plus_30.mp4,8_minus_0.mp4,0,Same,same,CR,88.53,4597,6378,html-keyboard-response,121,578564,0.0-121.0
23,,,62,plus30_vs_minus30,4_plus_30.mp4,4_minus_30.mp4,0,Same,same,CR,71.73,3626,5512,html-keyboard-response,123,584580,0.0-123.0
23,,,63,0_vs_plus30,12_minus_0.mp4,12_plus_30.mp4,0,Same,same,CR,97.07,2637,4736,html-keyboard-response,125,589821,0.0-125.0
23,,,64,0_vs_plus30,5_minus_0.mp4,8_plus_30.mp4,3,Same,different,Miss,27.47,6630,10467,html-keyboard-response,127,600799,0.0-127.0
23,,,65,plus30_vs_0,10_plus_30.mp4,10_minus_0.mp4,0,Same,same,CR,93.33,2731,5171,html-keyboard-response,129,606474,0.0-129.0
23,,,66,plus30_vs_minus30,12_plus_30.mp4,4_minus_30.mp4,8,Different,different,Hit,20,7441,11149,html-keyboard-response,131,618130,0.0-131.0
23,,,67,minus30_vs_plus30,6_minus_30.mp4,6_plus_30.mp4,0,Same,same,CR,34.13,8164,11837,html-keyboard-response,133,630470,0.0-133.0
23,,,68,0_vs_plus30,10_minus_0.mp4,2_plus_30.mp4,8,Different,different,Hit,75.6,4824,7564,html-keyboard-response,135,638545,0.0-135.0
23,,,69,plus30_vs_0,11_plus_30.mp4,11_minus_0.mp4,0,Same,same,CR,85.2,3797,6183,html-keyboard-response,137,645233,0.0-137.0
23,,,70,0_vs_plus30,7_minus_0.mp4,5_plus_30.mp4,2,Different,different,Hit,87.73,4118,5986,html-keyboard-response,139,651726,0.0-139.0
23,,,71,0_vs_plus30,3_minus_0.mp4,3_plus_30.mp4,0,Same,same,CR,86.27,3195,5929,html-keyboard-response,141,658158,0.0-141.0
23,,,72,0_vs_minus30,6_minus_0.mp4,10_minus_30.mp4,4,Different,different,Hit,84.13,4751,6706,html-keyboard-response,144,725371,0.0-144.0
23,,,73,minus30_vs_0,6_minus_30.mp4,6_minus_0.mp4,0,Different,same,FA,82.27,3229,5580,html-keyboard-response,146,731458,0.0-146.0
23,,,74,plus30_vs_minus30,5_plus_30.mp4,5_minus_30.mp4,0,Same,same,CR,85.07,3770,5508,html-keyboard-response,148,737469,0.0-148.0
23,,,75,0_vs_minus30,9_minus_0.mp4,6_minus_30.mp4,3,Same,different,Miss,44,3358,5178,html-keyboard-response,150,743158,0.0-150.0
23,,,76,plus30_vs_minus30,6_plus_30.mp4,11_minus_30.mp4,5,Different,different,Hit,88.53,2687,5425,html-keyboard-response,152,749092,0.0-152.0
23,,,77,0_vs_minus30,1_minus_0.mp4,1_minus_30.mp4,0,Same,same,CR,88.93,2253,3976,html-keyboard-response,154,753573,0.0-154.0
23,,,78,0_vs_minus30,3_minus_0.mp4,3_minus_30.mp4,0,Same,same,CR,89.87,2145,4885,html-keyboard-response,156,758964,0.0-156.0
23,,,79,minus30_vs_0,9_minus_30.mp4,3_minus_0.mp4,6,Different,different,Hit,80.67,4594,6952,html-keyboard-response,158,766419,0.0-158.0
23,,,80,plus30_vs_0,12_plus_30.mp4,12_minus_0.mp4,0,Different,same,FA,85.6,3641,5647,html-keyboard-response,160,772576,0.0-160.0
23,,,81,plus30_vs_0,1_plus_30.mp4,5_minus_0.mp4,4,Same,different,Miss,89.47,3285,5497,html-keyboard-response,162,778578,0.0-162.0
23,,,82,0_vs_minus30,12_minus_0.mp4,12_minus_30.mp4,0,Different,same,FA,89.2,2569,5074,html-keyboard-response,164,784163,0.0-164.0
23,,,83,0_vs_plus30,5_minus_0.mp4,5_plus_30.mp4,0,Same,same,CR,90.4,3087,5266,html-keyboard-response,166,789938,0.0-166.0
23,,,84,minus30_vs_plus30,10_minus_30.mp4,10_plus_30.mp4,0,Same,same,CR,18.13,5272,6964,html-keyboard-response,168,797409,0.0-168.0
23,,,85,0_vs_minus30,1_minus_0.mp4,8_minus_30.mp4,7,Different,different,Hit,53.6,4873,7906,html-keyboard-response,170,805821,0.0-170.0
23,,,86,minus30_vs_plus30,8_minus_30.mp4,8_plus_30.mp4,0,Same,same,CR,33.47,5278,7923,html-keyboard-response,172,814248,0.0-172.0
23,,,87,0_vs_plus30,2_minus_0.mp4,7_plus_30.mp4,5,Same,different,Miss,81.47,4390,6455,html-keyboard-response,174,821214,0.0-174.0
23,,,88,minus30_vs_plus30,3_minus_30.mp4,12_plus_30.mp4,0,Different,same,FA,77.87,2758,5457,html-keyboard-response,176,827177,0.0-176.0
23,,,89,0_vs_minus30,10_minus_0.mp4,11_minus_30.mp4,1,Same,different,Miss,82.53,4168,8127,html-keyboard-response,178,835812,0.0-178.0
23,,,90,plus30_vs_minus30,2_plus_30.mp4,2_minus_30.mp4,0,Same,same,CR,82.13,2877,5642,html-keyboard-response,180,841961,0.0-180.0
23,,,91,minus30_vs_plus30,2_minus_30.mp4,11_plus_30.mp4,9,Same,different,Miss,79.47,4418,6948,html-keyboard-response,182,849416,0.0-182.0
23,,,92,minus30_vs_0,12_minus_30.mp4,12_minus_0.mp4,0,Same,same,CR,87.73,3224,7252,html-keyboard-response,184,857172,0.0-184.0
23,,,93,minus30_vs_plus30,10_minus_30.mp4,3_plus_30.mp4,7,Different,different,Hit,59.73,2760,6480,html-keyboard-response,186,864159,0.0-186.0
23,,,94,plus30_vs_minus30,8_plus_30.mp4,8_minus_30.mp4,0,Same,same,CR,79.2,4995,7725,html-keyboard-response,188,872393,0.0-188.0
23,,,95,plus30_vs_0,12_plus_30.mp4,1_minus_0.mp4,11,Different,different,Hit,60.4,3115,5532,html-keyboard-response,190,878434,0.0-190.0
23,,,96,plus30_vs_0,5_plus_30.mp4,5_minus_0.mp4,0,Same,same,CR,84.8,2387,4236,html-keyboard-response,192,883178,0.0-192.0
23,,,97,0_vs_plus30,11_minus_0.mp4,1_plus_30.mp4,10,Different,different,Hit,84.4,3551,6925,html-keyboard-response,194,890606,0.0-194.0
23,,,98,minus30_vs_0,3_minus_30.mp4,3_minus_0.mp4,0,Same,same,CR,86,2533,4494,html-keyboard-response,196,895611,0.0-196.0
23,,,99,minus30_vs_plus30,7_minus_30.mp4,8_plus_30.mp4,1,Same,different,Miss,37.87,5276,7124,html-keyboard-response,198,903239,0.0-198.0
23,,,100,minus30_vs_0,9_minus_30.mp4,9_minus_0.mp4,0,Same,same,CR,79.33,11940,13790,html-keyboard-response,200,917539,0.0-200.0
23,,,101,minus30_vs_plus30,2_minus_30.mp4,4_plus_30.mp4,2,Same,different,Miss,83.47,4708,6455,html-keyboard-response,202,924502,0.0-202.0
23,,,102,0_vs_plus30,1_minus_0.mp4,1_plus_30.mp4,0,Same,same,CR,81.73,7623,9596,html-keyboard-response,204,934602,0.0-204.0
23,,,103,plus30_vs_minus30,1_plus_30.mp4,10_minus_30.mp4,9,Different,different,Hit,85.87,2776,7093,html-keyboard-response,206,942198,0.0-206.0
23,,,104,0_vs_minus30,11_minus_0.mp4,11_minus_30.mp4,0,Same,same,CR,87.33,3349,5364,html-keyboard-response,208,948067,0.0-208.0
23,,,105,plus30_vs_0,1_plus_30.mp4,12_minus_0.mp4,11,Different,different,Hit,86.53,7741,9992,html-keyboard-response,210,958563,0.0-210.0
23,,,106,minus30_vs_0,1_minus_30.mp4,1_minus_0.mp4,0,Same,same,CR,80.27,3782,6001,html-keyboard-response,212,965070,0.0-212.0
23,,,107,plus30_vs_0,3_plus_30.mp4,10_minus_0.mp4,7,Different,different,Hit,23.73,5429,8381,html-keyboard-response,214,973959,0.0-214.0
23,,,108,plus30_vs_0,6_plus_30.mp4,6_minus_0.mp4,0,Same,same,CR,86.67,3135,5418,html-keyboard-response,216,979884,0.0-216.0
23,,,109,minus30_vs_0,4_minus_30.mp4,8_minus_0.mp4,0,Different,same,FA,87.33,3158,5418,html-keyboard-response,218,985805,0.0-218.0
23,,,110,0_vs_minus30,10_minus_0.mp4,10_minus_30.mp4,0,Same,same,CR,85.33,4020,6563,html-keyboard-response,220,992875,0.0-220.0
23,,,111,0_vs_plus30,2_minus_0.mp4,8_plus_30.mp4,6,Different,different,Hit,84.27,3311,7131,html-keyboard-response,222,1000515,0.0-222.0
23,,,112,0_vs_plus30,11_minus_0.mp4,11_plus_30.mp4,0,Same,same,CR,86.8,3025,4966,html-keyboard-response,224,1005984,0.0-224.0
23,,,113,minus30_vs_0,5_minus_30.mp4,7_minus_0.mp4,2,Same,different,Miss,90.27,2823,4958,html-keyboard-response,226,1011450,0.0-226.0
23,,,114,plus30_vs_minus30,8_plus_30.mp4,2_minus_30.mp4,6,Different,different,Hit,39.07,5210,9062,html-keyboard-response,228,1021022,0.0-228.0
23,,,115,plus30_vs_0,2_plus_30.mp4,2_minus_0.mp4,0,Same,same,CR,81.87,2520,4351,html-keyboard-response,230,1025881,0.0-230.0
23,,,116,minus30_vs_0,3_minus_30.mp4,6_minus_0.mp4,3,Same,different,Miss,87.33,2590,5436,html-keyboard-response,232,1031827,0.0-232.0
23,,,117,plus30_vs_0,1_plus_30.mp4,1_minus_0.mp4,0,Same,same,CR,83.73,2021,6314,html-keyboard-response,234,1038652,0.0-234.0
23,,,118,plus30_vs_minus30,6_plus_30.mp4,9_minus_30.mp4,3,Different,different,Hit,66.67,2332,4713,html-keyboard-response,236,1043872,0.0-236.0
23,,,119,plus30_vs_0,10_plus_30.mp4,10_minus_0.mp4,0,Same,same,CR,33.73,2537,5751,html-keyboard-response,238,1050129,0.0-238.0
23,,,120,plus30_vs_0,3_plus_30.mp4,12_minus_0.mp4,9,Different,different,Hit,48.13,3893,6958,html-keyboard-response,240,1057592,0.0-240.0
23,,,121,plus30_vs_minus30,4_plus_30.mp4,9_minus_30.mp4,5,Different,different,Hit,76.13,3805,5449,html-keyboard-response,242,1063553,0.0-242.0
23,,,122,0_vs_plus30,9_minus_0.mp4,9_plus_30.mp4,0,Same,same,CR,65.33,2920,7177,html-keyboard-response,244,1071239,0.0-244.0
23,,,123,0_vs_minus30,12_minus_0.mp4,3_minus_30.mp4,9,Different,different,Hit,71.87,2273,4678,html-keyboard-response,246,1076421,0.0-246.0
23,,,124,0_vs_minus30,2_minus_0.mp4,2_minus_30.mp4,0,Same,same,CR,78.53,2754,6415,html-keyboard-response,248,1083343,0.0-248.0
23,,,125,plus30_vs_minus30,11_plus_30.mp4,4_minus_30.mp4,7,Different,different,Hit,85.07,2473,5043,html-keyboard-response,250,1088898,0.0-250.0
23,,,126,plus30_vs_0,3_plus_30.mp4,9_minus_0.mp4,6,Same,different,Miss,76.53,2822,4551,html-keyboard-response,252,1093958,0.0-252.0
23,,,127,minus30_vs_plus30,7_minus_30.mp4,7_plus_30.mp4,0,Same,same,CR,36.4,4722,7049,html-keyboard-response,254,1101513,0.0-254.0
23,,,128,minus30_vs_0,7_minus_30.mp4,12_minus_0.mp4,5,Different,different,Hit,38.8,4592,7048,html-keyboard-response,256,1109067,0.0-256.0
23,,,129,0_vs_minus30,9_minus_0.mp4,9_minus_30.mp4,0,Different,same,FA,34.93,3257,8089,html-keyboard-response,258,1117664,0.0-258.0
23,,,130,0_vs_minus30,4_minus_0.mp4,6_minus_30.mp4,2,Same,different,Miss,85.6,2466,4848,html-keyboard-response,260,1123017,0.0-260.0
23,,,131,0_vs_plus30,1_minus_0.mp4,9_plus_30.mp4,8,Same,different,Miss,37.07,3242,6293,html-keyboard-response,262,1129818,0.0-262.0
23,,,132,plus30_vs_minus30,11_plus_30.mp4,11_minus_30.mp4,0,Same,same,CR,84.27,3193,5015,html-keyboard-response,264,1135342,0.0-264.0
23,,,133,minus30_vs_0,6_minus_30.mp4,12_minus_0.mp4,6,Different,different,Hit,89.33,2638,4756,html-keyboard-response,266,1140602,0.0-266.0
23,,,134,minus30_vs_0,8_minus_30.mp4,8_minus_0.mp4,0,Different,same,FA,70.27,3461,5412,html-keyboard-response,268,1146521,0.0-268.0
23,,,135,plus30_vs_0,3_plus_30.mp4,11_minus_0.mp4,8,Same,different,Miss,72.93,3002,5066,html-keyboard-response,270,1152095,0.0-270.0
23,,,136,0_vs_minus30,5_minus_0.mp4,5_minus_30.mp4,0,Same,same,CR,89.07,2142,4534,html-keyboard-response,272,1157134,0.0-272.0
23,,,137,minus30_vs_0,3_minus_30.mp4,8_minus_0.mp4,5,Same,different,Miss,90.4,2116,4545,html-keyboard-response,274,1162184,0.0-274.0
23,,,138,0_vs_minus30,4_minus_0.mp4,4_minus_30.mp4,0,Same,same,CR,97.2,2380,4134,html-keyboard-response,276,1166827,0.0-276.0
23,,,139,minus30_vs_0,7_minus_30.mp4,10_minus_0.mp4,3,Different,different,Hit,34,4190,6137,html-keyboard-response,278,1173470,0.0-278.0
23,,,140,plus30_vs_minus30,1_plus_30.mp4,1_minus_30.mp4,0,Same,same,CR,90.67,2345,4856,html-keyboard-response,280,1178835,0.0-280.0
23,,,141,minus30_vs_0,2_minus_30.mp4,12_minus_0.mp4,10,Different,different,Hit,70.53,2348,3916,html-keyboard-response,282,1183262,0.0-282.0
23,,,142,0_vs_plus30,6_minus_0.mp4,6_plus_30.mp4,0,Same,same,CR,38.8,2615,4342,html-keyboard-response,284,1188111,0.0-284.0
